ID,position_1,position_2,position_3,amplitude,sigma,labels,snpA_ID,snpA_positions_1,snpA_positions_2,snpA_positions_3,snpA_amplitude,snpA_sigma,snpB_ID,snpB_positions_1,snpB_positions_2,snpB_positions_3,snpB_amplitude,snpB_sigma,cellID
134,301.038063818353,154.35206988152,0.538461538461538,0.00400050023194493,0.845520998131805,ALLELE 2,0,0,0,0,0,0,216,302.646070946531,155.044945541911,0.673076923076923,0.00175915236768759,0.829147024755717,1
135,295.306834547776,210.45192532189,0.538461538461538,0.00452617778543479,0.988665822761152,ALLELE 2,0,0,0,0,0,0,457,296.698704275849,210.916533455857,0.538461538461538,0.0041243364775,1.03165546674975,1
136,249.27056239834,62.9373981249523,0.807692307692308,0.00458955781555265,1.42874715013455,3-color,416,249.804988416331,64.0136987469902,0.807692307692308,0.00579636634797198,1.49288299221824,482,251.0658617907,63.861395721739,0.673076923076923,0.0127050476530703,1.43760153520358,1
137,322.119987896143,119.615071484047,0.538461538461538,0.00431995867577353,0.960859448875496,3-color,10,322.851908422517,120.73547918315,0.538461538461538,0.00147601601630725,0.909157887852334,426,323.674148274569,120.233014269248,0.538461538461538,0.00327101947717878,1.06802543885135,1
138,225.156449460078,171.785816811686,0.673076923076923,0.00409281956276907,0.997448723813939,3-color,376,225.861626031334,172.447348722547,0.673076923076923,0.00321196590591567,1.08373487512728,303,227.118161578899,171.994701388104,0.538461538461538,0.00196358699332147,1.03312888802738,1
139,319.575552257608,105.803916148261,0.538461538461538,0.00473920483456601,1.01811953183837,3-color,336,320.398332084314,106.845469353818,0.538461538461538,0.00278908134746902,1.04104819411196,277,321.256107648787,106.329826052765,0.538461538461538,0.0019531845317091,0.920820224433099,1
140,71.9520609880932,132.536356129853,0.673076923076923,0.0045479520653055,0.94700169497753,ALLELE 1,287,72.7484337021742,133.462786482945,0.673076923076923,0.00246345492481057,0.886161136504651,0,0,0,0,0,0,1
141,315.627878704319,176.283994423086,0.538461538461538,0.00455244217264209,1.01517077743605,3-color,322,316.193637422186,177.248897456539,0.538461538461538,0.00279998865263293,1.05844862452679,106,317.522192694268,176.991505938471,0.538461538461538,0.00203486335319673,1.32461559971211,1
142,260.70082864298,189.267273639669,0.538461538461538,0.00424901649735274,1.00815448982261,ALLELE 2,0,0,0,0,0,0,443,262.246253864781,189.604962531781,0.403846153846154,0.00377727571903757,1.18366213215221,1
143,312.394251684431,229.852974075551,0.538461538461538,0.00450591056685123,0.975837552675999,ALLELE 2,0,0,0,0,0,0,473,313.980586002223,230.076815243768,0.538461538461538,0.00511731667517657,1.10191769281501,1
144,327.625491798581,153.792291174374,0.538461538461538,0.00467994487945407,1.32345307676925,ALLELE 2,0,0,0,0,0,0,444,328.736914924681,154.30668267807,0.538461538461538,0.00354047280871745,1.0165324575114,1
